02-672; Warszawa; ul. Domaniewska od 8 do ostatniego, od 13 do ostatniego
02-673; Warszawa; ul. Konstruktorska
02-673; Warszawa; ul. Racjonalizacji
02-674; Warszawa; ul. Marynarska
02-675; Warszawa; ul. Wołoska od 2 do 30, od 1 do 7
02-676; Warszawa; ul. Komputerowa
02-676; Warszawa; ul. Postępu
02-676; Warszawa; ul. Suwak
02-677; Warszawa; ul. Cybernetyki
02-677; Warszawa; ul. Taśmowa
02-677; Warszawa; ul. Wynalazek
02-678; Warszawa; ul. Małkowskiego Henryka
02-678; Warszawa; ul. Narocz
02-678; Warszawa; ul. Smyczkowa
02-678; Warszawa; ul. Sulimy
02-678; Warszawa; ul. Szturmowa
02-679; Warszawa; ul. Modzelewskiego Zygmunta
02-679; Warszawa; ul. Smoluchowskiego Mariana
02-680; Warszawa; ul. Elsnera Józefa
02-680; Warszawa; ul. Tarniny
02-681; Warszawa; Al. Wyścigowa
02-681; Warszawa; ul. Granitowa
02-682; Warszawa; ul. Bokserska od 2 do 40, od 1 do 15
02-683; Warszawa; ul. Bartłomieja
02-683; Warszawa; ul. Gotarda
02-684; Warszawa; ul. Puławska od 246 do 268
02-685; Warszawa; ul. Bryły Stefana
02-685; Warszawa; ul. Langego Oskara
02-685; Warszawa; ul. Rodziny Hiszpańskich
02-685; Warszawa; ul. Uniechowskiego Antoniego
02-690; Warszawa; ul. Bokserska od 42 do ostatniego, od 17 do ostatniego
02-691; Warszawa; ul. Kolady
02-691; Warszawa; ul. Obrzeżna
02-692; Warszawa; ul. Bogunki
02-692; Warszawa; ul. Jadźwingów
02-693; Warszawa; ul. Gruszczyńskiego Piotra
02-694; Warszawa; Poczta Warszawa 068, ul. Bełdan 2
02-695; Warszawa; ul. Bełdan
02-695; Warszawa; ul. Orzycka
02-695; Warszawa; ul. Śniardwy
02-695; Warszawa; ul. Tuchlińska
02-696; Warszawa; Poczta Warszawa 113, ul. Domaniewska 41
02-697; Warszawa; ul. Rzymowskiego Wincentego
02-698; Warszawa; ul. Niegocińska
02-698; Warszawa; ul. Wiartel
02-698; Warszawa; ul. Wydmińska
02-699; Warszawa; ul. Kłobucka
02-699; Warszawa; ul. Nowy Służewiec
02-699; Warszawa; ul. Taborowa
02-700; Warszawa; Al. Giżyckiego Władysława
02-702; Warszawa; ul. Kalatówki
02-703; Warszawa; ul. Bukowińska
02-703; Warszawa; ul. Pejzażowa
02-704; Warszawa; ul. Idzikowskiego Ludwika od 32 do ostatniego, od 1 do ostatniego
02-705; Warszawa; ul. Czerniowiecka
02-705; Warszawa; ul. Ikara
02-707; Warszawa; ul. Puławska od 109 do 125
02-708; Warszawa; ul. Bukowa
02-708; Warszawa; ul. Bzowa
02-708; Warszawa; ul. Cisowa
02-709; Warszawa; ul. Pod Skocznią
02-710; Warszawa; ul. Imielińska
02-711; Warszawa; ul. Inspektowa
02-712; Warszawa; ul. Bukszpanowa
02-713; Warszawa; ul. Leszczyny
02-713; Warszawa; ul. Płyćwiańska
02-714; Warszawa; ul. Obserwatorów
02-715; Warszawa; ul. Puławska od 127 do 247
02-716; Warszawa; ul. Cieszyńska
02-717; Warszawa; ul. Jaśminowa
02-717; Warszawa; ul. Potoki
02-718; Warszawa; ul. Bocheńska
02-720; Warszawa; ul. Lubaszki
02-721; Warszawa; ul. Mirabelki
02-722; Warszawa; Al. Komisji Edukacji Narodowej od 100 do ostatniego, od 103 do ostatniego
02-725; Warszawa; ul. Grabowa
02-726; Warszawa; ul. Skrzetuskiego
02-728; Warszawa; ul. Kmicica
02-729; Warszawa; ul. Rolna
02-730; Warszawa; Al. Wilanowska od 224 do 258, od 197 do 301
02-732; Warszawa; ul. Podbipięty
02-733; Warszawa; ul. Kurpińskiego Karola
02-735; Warszawa; ul. Studencka
02-736; Warszawa; ul. Mozarta Wolfganga Amadeusza
02-737; Warszawa; ul. Niedźwiedzia od 2 do 44, od 1 do 45
02-738; Warszawa; ul. Dominikańska
02-740; Warszawa; ul. Puławska od 249 do 255
02-741; Warszawa; Poczta Warszawa 121, ul. Wałbrzyska 11
02-741; Warszawa; Skrytki Pocztowe Poczta Warszawa 121, ul. Wałbrzyska 11
02-743; Warszawa; ul. Bacha Jana Sebastiana
02-743; Warszawa; ul. Batuty
02-744; Warszawa; ul. Sonaty
02-745; Warszawa; ul. Dolina Służewiecka
02-746; Warszawa; ul. Noskowskiego Zygmunta
02-747; Warszawa; ul. Arbuzowa
02-747; Warszawa; ul. Kuratowskiego Kazimierza
02-747; Warszawa; ul. Steinhausa Hugo
02-748; Warszawa; ul. Rzodkiewki
02-749; Warszawa; ul. Przy Grobli
02-750; Warszawa; ul. Patkowskiego Aleksandra
02-750; Warszawa; ul. Pomidorowa
02-750; Warszawa; ul. Szpinakowa
02-751; Warszawa; ul. Rabarbarowa
02-751; Warszawa; ul. Sałatkowa
02-752; Warszawa; ul. Kukurydzy
02-752; Warszawa; ul. Szczypiorkowa
02-755; Warszawa; ul. Cebulowa
02-755; Warszawa; ul. Karczocha
02-757; Warszawa; ul. Buraczana
02-757; Warszawa; ul. Kalafiorowa
02-757; Warszawa; ul. Pory
02-758; Warszawa; Al. Sikorskiego Władysława
02-758; Warszawa; ul. Burgaska
02-758; Warszawa; ul. Czarnomorska
02-758; Warszawa; ul. Mangalia
02-758; Warszawa; ul. Neseberska
02-758; Warszawa; ul. Sewastopolska
02-758; Warszawa; ul. Sozopolska
02-759; Warszawa; ul. Krymska
02-760; Warszawa; ul. Akermańska
02-760; Warszawa; ul. Batumi
02-760; Warszawa; ul. Jałtańska
02-760; Warszawa; ul. Kaspijska
02-760; Warszawa; ul. Kaukaska
02-760; Warszawa; ul. Soczi
02-761; Warszawa; ul. Adriatycka
02-761; Warszawa; ul. Cypryjska
02-761; Warszawa; ul. Korsykańska
02-761; Warszawa; ul. Macedońska
02-761; Warszawa; ul. Maltańska
02-761; Warszawa; ul. Messyńska
02-761; Warszawa; ul. Sardyńska
02-761; Warszawa; ul. Sueska
02-761; Warszawa; ul. Sycylijska
02-762; Warszawa; ul. Barcelońska
02-762; Warszawa; ul. Capri
02-762; Warszawa; ul. Kartaginy
02-763; Warszawa; ul. Katalońska
02-763; Warszawa; ul. Marsylska
02-763; Warszawa; ul. Nicejska
02-764; Warszawa; ul. Egejska
02-764; Warszawa; ul. Iberyjska
02-764; Warszawa; ul. Portofino
02-765; Warszawa; Al. Wilanowska od 180 do 222, od 1 do 195
02-766; Warszawa; ul. Nowoursynowska od 216 do ostatniego
02-767; Warszawa; ul. Łukowa
02-768; Warszawa; ul. Anyżkowa
02-768; Warszawa; ul. Fosa
02-768; Warszawa; ul. Renety
02-769; Warszawa; ul. Puławska od 257 do 281
02-770; Warszawa; Poczta Warszawa 130, ul. Szolc-Rogozińskiego 3
02-770; Warszawa; Skrytki Pocztowe Poczta Warszawa 130, ul. Szolc-Rogozińskiego 3
02-775; Warszawa; ul. Alternatywy
02-775; Warszawa; ul. Polskie Drogi
02-776; Warszawa; ul. Amundsena Roalda
02-776; Warszawa; ul. Arkadowa
02-776; Warszawa; ul. Dereniowa
02-776; Warszawa; ul. Dybowskiego Benedykta
02-776; Warszawa; ul. Gandhi Indiry
02-776; Warszawa; ul. Hawajska
02-776; Warszawa; ul. Hirszfelda Ludwika
02-776; Warszawa; ul. Malinowskiego Ernesta
02-776; Warszawa; ul. Marco Polo
02-776; Warszawa; ul. Miklaszewskiego Jana
02-776; Warszawa; ul. Nowoursynowska od 158 do 162, od 139 do 159
02-776; Warszawa; ul. Nugat
02-776; Warszawa; ul. Podpułkownika Kiedacza Zbigniewa Stanisława
02-776; Warszawa; ul. Strzeleckiego Pawła Edmunda
02-777; Warszawa; Al. Komisji Edukacji Narodowej od 60 do 98, od 61 do 101
02-777; Warszawa; ul. Ciszewskiego Józefa Feliksa od 1 do ostatniego
02-777; Warszawa; ul. Cynamonowa
02-777; Warszawa; ul. Gutta Romualda
02-777; Warszawa; ul. Kopcińskiego Stefana
02-777; Warszawa; ul. Kulczyńskiego Stanisława
02-777; Warszawa; ul. Magellana Ferdynanda
02-777; Warszawa; ul. Polaka Benedykta
02-777; Warszawa; ul. Polinezyjska
02-777; Warszawa; ul. Przybylskiego Czesława
02-777; Warszawa; ul. Szolc Rogozińskiego Stefana
02-778; Warszawa; ul. Grzegorzewskiej Marii
02-778; Warszawa; ul. Płaskowickiej Filipiny od 2 do ostatniego
02-778; Warszawa; ul. Szczuki Mieczysława
02-780; Warszawa; ul. Barwna
02-781; Warszawa; ul. Czapli
02-781; Warszawa; ul. Łukaszczyka Franciszka
02-781; Warszawa; ul. Paszkiewicza Ludwika
02-781; Warszawa; ul. Roentgena Wilhelma Konrada
02-781; Warszawa; ul. Rotmistrza Pileckiego Witolda
02-783; Warszawa; Poczta Warszawa 059, ul. ul. Dunikowskiego 11
02-783; Warszawa; Skrytki Pocztowe Poczta Warszawa 059, ul. ul. Dunikowskiego 11
02-784; Warszawa; ul. Arctowskiego Henryka
02-784; Warszawa; ul. Cybisa Jana
02-784; Warszawa; ul. Dembowskiego Edwarda
02-784; Warszawa; ul. Dunikowskiego Xawerego
02-784; Warszawa; ul. Dzwonnicza
02-784; Warszawa; ul. Herbsta Stanisława
02-784; Warszawa; ul. Janowskiego Aleksandra
02-784; Warszawa; ul. Makowskiego Tadeusza
02-784; Warszawa; ul. Melodyjna
02-784; Warszawa; ul. Pasaż Ursynowski
02-784; Warszawa; ul. Pięciolinii
02-784; Warszawa; ul. Romera Eugeniusza
02-784; Warszawa; ul. Służby Polsce
02-784; Warszawa; ul. Sosnowskiego Oskara
02-785; Warszawa; ul. Koński Jar
02-785; Warszawa; ul. Nutki
02-785; Warszawa; ul. Puławska od 283 do 357
02-785; Warszawa; ul. Puszczyka
02-785; Warszawa; ul. Surowieckiego Wawrzyńca
02-786; Warszawa; ul. Aleja Jana Rodowicza "Anody"
02-786; Warszawa; ul. Bacewiczówny Grażyny
02-786; Warszawa; ul. Ciszewskiego Józefa Feliksa od 2 do ostatniego
02-786; Warszawa; ul. Jastrzębowskiego Wojciecha Bogumiła
02-786; Warszawa; ul. Lachmana Wacława
02-786; Warszawa; ul. Rosoła Jana od 2 do ostatniego, od 1 do 1
02-787; Warszawa; ul. Artystów
02-787; Warszawa; ul. Bartoka Beli
02-787; Warszawa; ul. Chłapowskiego Dezyderego Adama
02-787; Warszawa; ul. Elegijna
02-787; Warszawa; ul. Koncertowa
02-787; Warszawa; ul. Nowoursynowska od 164 do 214, od 161 do ostatniego
02-787; Warszawa; ul. Okaryny
02-787; Warszawa; ul. Pasaż Stokłosy
02-787; Warszawa; ul. Stokłosy
02-787; Warszawa; ul. Symfonii
02-788; Warszawa; Poczta Warszawa 126, ul. Zamiany 12
02-790; Warszawa; ul. Gęsickiego Zbigniewa "Juno"
02-790; Warszawa; ul. Kapitana Pawlaczyka Zygmunta
02-790; Warszawa; ul. Pachnąca
02-790; Warszawa; ul. Pietraszewicza Bronisława "Lota"
02-790; Warszawa; ul. Sengera Jana Cichego
02-790; Warszawa; ul. Sotta Kazimierza "Sokoła"
02-791; Warszawa; ul. Braci Wagów
02-791; Warszawa; ul. Meander
02-791; Warszawa; ul. Na Uboczu
02-791; Warszawa; ul. Płaskowickiej Filipiny od 1 do ostatniego
02-791; Warszawa; ul. Stryjeńskich
02-792; Warszawa; Poczta Warszawa 078, ul. Belgradzka 42
02-792; Warszawa; Skrytki Pocztowe Poczta Warszawa 078, ul. Belgradzka 42
02-792; Warszawa; ul. Lanciego Franciszka Marii
02-792; Warszawa; ul. Lasek Brzozowy
02-793; Warszawa; Pl. Keresztes-Fiszera Ferenca
02-793; Warszawa; ul. Belgradzka
02-793; Warszawa; ul. Boglarczyków
02-793; Warszawa; ul. Borsuka Karola
02-793; Warszawa; ul. Lokajskiego Eugeniusza
02-793; Warszawa; ul. Małcużyńskiego Witolda
02-793; Warszawa; ul. Małej Łąki
02-793; Warszawa; ul. Pasaż Natoliński
02-793; Warszawa; ul. Plakatowa
02-793; Warszawa; ul. Przy Bażantarni
02-793; Warszawa; ul. Pułkownika Baló Zoltana
02-793; Warszawa; ul. Raabego Henryka
02-794; Warszawa; Poczta Warszawa 141, ul. Lanciego 13
02-795; Warszawa; ul. Kazury Stanisława
02-796; Warszawa; Poczta Warszawa 138, ul. Zaruby
02-796; Warszawa; ul. Bronikowskiego Ksawerego
02-796; Warszawa; ul. Dembego Stefana
02-796; Warszawa; ul. Gąsek od 1 do ostatniego
02-796; Warszawa; ul. Iwanowa Szajnowicza Jerzego
02-796; Warszawa; ul. Jeżewskiego Kazimierza
02-796; Warszawa; ul. Kabacka
02-796; Warszawa; ul. Kiepury Jana
02-796; Warszawa; ul. Kulisiewicza Tadeusza
02-796; Warszawa; ul. Mandarynki
02-796; Warszawa; ul. Migdałowa
02-796; Warszawa; ul. Relaksowa
02-796; Warszawa; ul. Rosoła Jana od 3 do ostatniego
02-796; Warszawa; ul. Sępa-Szarzyńskiego Mikołaja
02-797; Warszawa; Al. Komisji Edukacji Narodowej od 2 do 58, od 1 do 59
02-797; Warszawa; ul. Arachidowa
02-797; Warszawa; ul. Bulwarowa
02-797; Warszawa; ul. Imbirowa
02-797; Warszawa; ul. kakaowa
02-797; Warszawa; ul. Klimczaka Franciszka
02-797; Warszawa; ul. Kokosowa
02-797; Warszawa; ul. Letniskowa
02-797; Warszawa; ul. Modelowa
02-797; Warszawa; ul. Nowoursynowska od 2 do 156, od 1 do 137
02-797; Warszawa; ul. Orszady
02-797; Warszawa; ul. Panoramiczna
02-797; Warszawa; ul. Pistacjowa
02-797; Warszawa; ul. Reprezentacyjna
02-798; Warszawa; ul. Boczniaków
02-798; Warszawa; ul. Cichej Wody
02-798; Warszawa; ul. Ekologiczna
02-798; Warszawa; ul. Guźca
02-798; Warszawa; ul. Jaworowa
02-798; Warszawa; ul. Jeża
02-798; Warszawa; ul. Kabacki Dukt
02-798; Warszawa; ul. Koźlaków
02-798; Warszawa; ul. Kuny
02-798; Warszawa; ul. Lisi Jar
02-798; Warszawa; ul. Łasicy
02-798; Warszawa; ul. Mielczarskiego Romualda
02-798; Warszawa; ul. Na Przyzbie
02-798; Warszawa; ul. Podgrzybków
02-798; Warszawa; ul. Pod Lipą
02-798; Warszawa; ul. Pod Strzechą
02-798; Warszawa; ul. Polnej Róży
02-798; Warszawa; ul. Rosnowskiego Michała
02-798; Warszawa; ul. Rzekotki
02-799; Warszawa; Poczta Warszawa 031, ul. Ekologiczna 14
02-800; Warszawa; Poczta Warszawa 093, ul. Puławska 424
02-801; Warszawa; ul. Puławska od 359 do 455
02-803; Warszawa; ul. Bekasów
02-804; Warszawa; ul. Gżegżółki
02-804; Warszawa; ul. Jastrzębia
02-804; Warszawa; ul. Kraski
02-805; Warszawa; ul. Pliszki
02-806; Warszawa; ul. Albatrosów
02-806; Warszawa; ul. Rybitwy
02-807; Warszawa; ul. Bociania
02-807; Warszawa; ul. Kukułki
02-807; Warszawa; ul. Mewy
02-807; Warszawa; ul. Zimorodka
02-808; Warszawa; ul. Perkoza
02-808; Warszawa; ul. Zięby
02-809; Warszawa; ul. Grzywaczy
02-809; Warszawa; ul. Mysikrólika
02-811; Warszawa; ul. Makolągwy
02-811; Warszawa; ul. Pustułeczki
02-812; Warszawa; ul. Ibisa
02-812; Warszawa; ul. Lelka
02-812; Warszawa; ul. Sójki
02-814; Warszawa; ul. Gruchacza
02-814; Warszawa; ul. Jerzyka
02-814; Warszawa; ul. Słonki
02-815; Warszawa; ul. Żołny
02-816; Warszawa; ul. Rajskich Ptaków
02-817; Warszawa; ul. Białozora
02-817; Warszawa; ul. Jarząbków
02-818; Warszawa; ul. Czyżyka
02-818; Warszawa; ul. Kanarkowa
02-818; Warszawa; ul. Kolibrów
02-819; Warszawa; ul. Puławska od 270 do 372
02-820; Warszawa; ul. Łączyny
02-820; Warszawa; ul. Wyczółki
02-821; Warszawa; ul. Hołubcowa od 2 do 86, od 1 do 79
02-822; Warszawa; ul. Galopu
02-822; Warszawa; ul. Poleczki
02-823; Warszawa; ul. Mortkowicza Jakuba
02-823; Warszawa; ul. Osmańska
02-823; Warszawa; ul. Półksiężyca
02-824; Warszawa; ul. Wodzirejów
02-825; Warszawa; ul. Tango
02-826; Warszawa; ul. Poloneza
02-827; Warszawa; ul. Menueta
02-828; Warszawa; ul. Liptowska
02-828; Warszawa; ul. Litworowa
02-828; Warszawa; ul. Magury
02-828; Warszawa; ul. Olczyska
02-828; Warszawa; ul. Ornak
02-828; Warszawa; ul. Pięciu Stawów
02-828; Warszawa; ul. Pląsy
02-828; Warszawa; ul. Pyszniańska
02-828; Warszawa; ul. Roztoki
02-828; Warszawa; ul. Rysy
02-828; Warszawa; ul. Uhrocie
02-828; Warszawa; ul. Waksmundzka
02-828; Warszawa; ul. Wantule
02-829; Warszawa; ul. Basowa
02-829; Warszawa; ul. Białej Wody
02-829; Warszawa; ul. Białogońska
02-829; Warszawa; ul. Cyrhli
02-829; Warszawa; ul. Czerwonych Wierchów
02-829; Warszawa; ul. Giewont
02-829; Warszawa; ul. Goryczkowa
02-829; Warszawa; ul. Harendy
02-829; Warszawa; ul. Kondracka
02-829; Warszawa; ul. Lalewicza Mariana
02-829; Warszawa; ul. Mączeńskiego Zdzisława
02-829; Warszawa; ul. Samsonowska
02-829; Warszawa; ul. Taneczna
02-830; Warszawa; ul. Chodzonego
02-830; Warszawa; ul. Flamenko
02-830; Warszawa; ul. Gawota
02-830; Warszawa; ul. Korowodu
02-830; Warszawa; ul. Lambady
02-830; Warszawa; ul. Mazura
02-830; Warszawa; ul. Rumby
02-830; Warszawa; ul. Samby
02-830; Warszawa; ul. Serenady
02-830; Warszawa; ul. Wędrowców
02-831; Warszawa; ul. Rybałtów od 40 do ostatniego, od 41 do ostatniego
02-832; Warszawa; Al. Załogi Samolotu Kościuszko
02-833; Warszawa; ul. Sukienna
02-833; Warszawa; ul. Welwetowa
02-833; Warszawa; ul. Wełniana
02-834; Warszawa; ul. Moczydłowska
02-835; Warszawa; ul. Batystowa
02-835; Warszawa; ul. Elegancka
02-835; Warszawa; ul. Kretonowa
02-835; Warszawa; ul. Kurkowa
02-835; Warszawa; ul. Nowoczesna
02-836; Warszawa; ul. Dzierzby
02-836; Warszawa; ul. Kormoranów
02-836; Warszawa; ul. Modraszki
02-836; Warszawa; ul. Piecuszka
02-837; Warszawa; ul. Bogatki
02-837; Warszawa; ul. Puchaczy
02-838; Warszawa; ul. Kajakowa
02-838; Warszawa; ul. Raniuszka
02-840; Warszawa; ul. Leśna
02-841; Warszawa; ul. Garłaczy
02-841; Warszawa; ul. Kobuza
02-841; Warszawa; ul. Kosa
02-842; Warszawa; ul. Maryli
02-842; Warszawa; ul. Rataja Macieja
02-842; Warszawa; ul. Trele
02-843; Warszawa; ul. 6 Sierpnia
02-843; Warszawa; ul. Drzemlika
02-843; Warszawa; ul. Marabuta
02-843; Warszawa; ul. Pelikanów
02-843; Warszawa; ul. Rejewskiego Mariana
02-843; Warszawa; ul. Tukana
02-844; Warszawa; ul. Puławska od 457 do 569
02-845; Warszawa; ul. Puławska od 374 do 422
02-846; Warszawa; ul. Sporna
02-847; Warszawa; ul. Klubowa
02-847; Warszawa; ul. Kostki Napierskiego Aleksandra
02-847; Warszawa; ul. Szumiąca
02-849; Warszawa; ul. Krasnowolska
02-849; Warszawa; ul. Oberka
02-849; Warszawa; ul. Walczyka
02-850; Warszawa; ul. Kądziołeczki
02-850; Warszawa; ul. Tramblanki
02-850; Warszawa; ul. Trombity
02-851; Warszawa; ul. Kadryla
02-851; Warszawa; ul. Puchalska
02-852; Warszawa; ul. Czempińska
02-852; Warszawa; ul. Zatorze
02-853; Warszawa; ul. Karnawał
02-853; Warszawa; ul. Złoty Róg
02-854; Warszawa; ul. Hołubcowa od 88 do ostatniego, od 81 do ostatniego
02-855; Warszawa; ul. Sztajerka
02-856; Warszawa; ul. Krzesanego
02-856; Warszawa; ul. Ludwinowska
02-857; Warszawa; ul. Dźwiękowa
02-857; Warszawa; ul. Organistów
02-858; Warszawa; ul. Fanfarowa
02-858; Warszawa; ul. Transportowców
02-859; Warszawa; ul. Głuszca
02-859; Warszawa; ul. Trubadurów
02-860; Warszawa; ul. Akustyczna
02-860; Warszawa; ul. Czterech Wiatrów
02-860; Warszawa; ul. Kotylion
02-860; Warszawa; ul. Łagiewnicka
02-862; Warszawa; ul. Farbiarska
02-862; Warszawa; ul. Muzyczna
02-863; Warszawa; ul. Jeziorki
02-867; Warszawa; ul. Baletowa
02-868; Warszawa; ul. Dumki
02-868; Warszawa; ul. Sarabandy
02-869; Warszawa; ul. Buszycka
02-869; Warszawa; ul. Dawidowska
02-870; Warszawa; ul. Kórnicka
02-871; Warszawa; ul. Karczunkowska
02-871; Warszawa; ul. Żmijewska
02-872; Warszawa; ul. Gogolińska
02-873; Warszawa; ul. Kurantów
02-873; Warszawa; ul. Nawłocka
02-874; Warszawa; ul. Achillesa
02-874; Warszawa; ul. Eurydyki
02-874; Warszawa; ul. Hektora
02-874; Warszawa; ul. Orfeusza
02-875; Warszawa; ul. Klarnecistów
02-875; Warszawa; ul. Kobzy
02-876; Warszawa; ul. Kapeli
02-876; Warszawa; ul. Puzonistów
02-877; Warszawa; ul. Drumli
02-878; Warszawa; ul. Czysta
02-878; Warszawa; ul. Gajdy
02-878; Warszawa; ul. Głęboka
02-878; Warszawa; ul. Ługi
02-879; Warszawa; ul. Chóralna
02-879; Warszawa; ul. Kolbaczewska
02-879; Warszawa; ul. Solistów
02-881; Warszawa; ul. Cymbalistów
02-881; Warszawa; ul. Księdza Czarkowskiego Kazimierza
02-881; Warszawa; ul. Pozytywki
02-882; Warszawa; ul. Agaty
02-882; Warszawa; ul. Katarynki
02-882; Warszawa; ul. Szopienicka
02-884; Warszawa; ul. Puławska od 424 do ostatniego
02-885; Warszawa; ul. Puławska od 571 do ostatniego
02-886; Warszawa; ul. Jagielska
02-886; Warszawa; ul. Jemiołuszki
02-886; Warszawa; ul. Rybałtów od 2 do 38, od 1 do 39
02-887; Warszawa; ul. Karmazynowa
02-888; Warszawa; ul. Kogucia
02-889; Warszawa; ul. Indyczna
02-889; Warszawa; ul. Turkawki
02-890; Warszawa; ul. Papuzia
02-891; Warszawa; ul. Jaskółcza
02-892; Warszawa; ul. Bażancia
02-892; Warszawa; ul. Kuropatwy
02-893; Warszawa; ul. Perlicza
02-893; Warszawa; ul. Synogarlicy
02-900; Warszawa; Al. Wilanowska od 2 do 178
02-901; Warszawa; Pl. Bernardyński
02-902; Warszawa; ul. Sypniewska
02-903; Warszawa; ul. Powsińska od 24 do ostatniego, od 29 do ostatniego
02-904; Warszawa; ul. Bernardyńska
02-904; Warszawa; ul. Grzesiuka Stanisława
02-905; Warszawa; Poczta Warszawa 140, ul. Gołkowska
02-905; Warszawa; ul. Dłużewska
02-905; Warszawa; ul. Gołkowska
02-905; Warszawa; ul. Juraty
02-905; Warszawa; ul. Koronowska
02-906; Warszawa; Poczta Warszawa 034, ul. Bonifacego 90
02-907; Warszawa; ul. Jodłowa
02-907; Warszawa; ul. Kąkolewska
02-907; Warszawa; ul. Zakręt
02-907; Warszawa; ul. Zwardońska
02-908; Warszawa; ul. Batalionu Oaza
02-908; Warszawa; ul. Czyżewska
02-908; Warszawa; ul. Sobolewska
02-908; Warszawa; ul. Woziwody
02-909; Warszawa; ul. Bonifacego od 100 do ostatniego, od 109 do ostatniego
02-910; Warszawa; ul. Goraszewska
02-910; Warszawa; ul. Kąpielowa
02-910; Warszawa; ul. Kuracyjna
02-911; Warszawa; ul. Jeziorna
02-912; Warszawa; ul. Godebskiego Cypriana
02-912; Warszawa; ul. Rabczańska
02-912; Warszawa; ul. Zaciszna
02-913; Warszawa; ul. Cieplicka
02-913; Warszawa; ul. Domowa
02-913; Warszawa; ul. Waszkowskiego Aleksandra
02-913; Warszawa; ul. Zielona
02-914; Warszawa; ul. Bonifacego od 2 do 62, od 1 do 67
02-915; Warszawa; Pl. Rembowskiego Aleksandra
02-916; Warszawa; ul. Muszyńska
02-916; Warszawa; ul. Okrężna od 2 do 36, od 1 do 33
02-916; Warszawa; ul. Rymanowska
02-917; Warszawa; ul. Morszyńska od 2 do ostatniego, od 1 do 39
02-918; Warszawa; ul. Ojcowska
02-918; Warszawa; ul. Polanicka
02-919; Warszawa; Poczta Warszawa 076, ul. Burgaska 2/4
02-919; Warszawa; Skrytki Pocztowe Poczta Warszawa 076, ul. Burgaska 2/4
02-920; Warszawa; ul. Powsińska od 2 do 22, od 1 do 27
02-921; Warszawa; ul. Niemirowska
02-921; Warszawa; ul. Podgórska
02-922; Warszawa; ul. Nałęczowska
02-923; Warszawa; ul. Klarysewska od 2 do 48, od 1 do 43
02-923; Warszawa; ul. Kołobrzeska
02-924; Warszawa; ul. Buska
02-924; Warszawa; ul. Ciechocińska
02-924; Warszawa; ul. Inowrocławska
02-924; Warszawa; ul. Iwonicka
02-924; Warszawa; ul. Żegiestowska
02-925; Warszawa; ul. Morszyńska od 41 do 67
02-925; Warszawa; ul. Okrężna od 38 do 68, od 35 do 81
02-926; Warszawa; ul. Swoszowicka
02-927; Warszawa; ul. Zawojska
02-927; Warszawa; ul. Zdrojowa
02-928; Warszawa; ul. Cyganeczki
02-928; Warszawa; ul. Locci Augustyna Wincentego
02-928; Warszawa; ul. Sopocka
02-928; Warszawa; ul. Wysowska
02-928; Warszawa; ul. Zelwerowicza Aleksandra
02-929; Warszawa; ul. Cześnika
02-929; Warszawa; ul. Fucika Juliusza
02-929; Warszawa; ul. Jedlińska
02-929; Warszawa; ul. Truskawiecka
02-930; Warszawa; al. Sobieskiego Jana od 20 do 90, od 15 do 49
02-931; Warszawa; Poczta Warszawa 136, ul. Marconich 3
02-932; Warszawa; ul. Morszyńska od 69 do ostatniego
02-933; Warszawa; ul. Okrężna od 70 do ostatniego, od 83 do ostatniego
02-934; Warszawa; ul. Jaszowiecka
02-934; Warszawa; ul. Korczyńska
02-934; Warszawa; ul. Spalska
02-935; Warszawa; ul. Chochołowska
02-936; Warszawa; ul. Bonifacego od 64 do 86, od 69 do 75
02-936; Warszawa; ul. Klarysewska od 50 do ostatniego, od 45 do ostatniego
02-937; Warszawa; ul. Orężna od 50 do ostatniego, od 35 do ostatniego
02-938; Warszawa; ul. Orężna od 2 do 48, od 1 do 33
02-939; Warszawa; ul. Solankowa
02-939; Warszawa; ul. Zalew
02-939; Warszawa; ul. Zaniemyska
02-940; Warszawa; ul. Bonifacego od 88 do 98
02-941; Warszawa; al. Sobieskiego Jana od 51 do 89
02-942; Warszawa; ul. Konstancińska
02-943; Warszawa; ul. Limanowskiego Bolesława
02-943; Warszawa; ul. Przy Bernardyńskiej Wodzie
02-943; Warszawa; ul. Urle
02-944; Warszawa; Poczta Warszawa 020, ul. Przy Bernardyńskiej Wodzie 7
02-944; Warszawa; Skrytki Pocztowe Poczta Warszawa 020, ul. Przy Bernardyńskiej Wodzie 7
02-945; Warszawa; ul. Bonifacego od 77 do 107
02-946; Warszawa; ul. Biedronki od 2 do 50, od 1 do 27
02-946; Warszawa; ul. Sielanki
02-947; Warszawa; ul. Łucznicza od 2 do 16, od 1 do 13
02-948; Warszawa; ul. Kosiarzy od 2 do 6, od 1 do 7
02-948; Warszawa; ul. Obornicka od 2 do 26, od 1 do 19
02-949; Warszawa; ul. Ostra
02-949; Warszawa; ul. Petyhorska
02-950; Warszawa; ul. Łowcza od 2 do 10, od 1 do 9
02-951; Warszawa; ul. Chorągwi Pancernej
02-951; Warszawa; ul. Husarii
02-951; Warszawa; ul. Piechoty Łanowej
02-951; Warszawa; ul. Rotmistrzowska
02-952; Warszawa; ul. Wiertnicza od 26 do ostatniego, od 25 do ostatniego
